CustomerID,Gender,AgeGroup,CategoryVisited,NumPagesViewed,DeviceUsed,ReferralSource,CartValue,PreferredPaymentMethod,DiscountApplied,DiscountAmount,PurchaseMade,Segment,YearsOfMembership,LoyaltyPoints,LoyaltyTier,State
TK-18548,Male,35-44,Furniture,14,Desktop,Direct,1087.0132,Bank Transfer,Yes,0.3,No,Home Office,3,1015,Platinum,Alabama
TK-18844,Male,55-64,Furniture,12,Tablet,Social Media,459.12,Bank Transfer,Yes,0.8,Yes,Home Office,3,2938,Gold,Alabama
TK-20816,Female,55-64,Furniture,1,Laptop,Direct,1271.323,Debit Card,Yes,0.1,No,Corporate,4,4728,Platinum,Texas
TK-20936,Male,65+,Furniture,4,Laptop,Email,1272.766,Credit Card,Yes,0.1,No,Corporate,5,4535,Silver,California
TK-22717,Female,55-64,Home Supplies,17,Desktop,Social Media,2036.9308,Bank Transfer,Yes,0.5,Yes,Consumer,8,1400,Bronze,California
TK-24983,Male,55-64,Home Supplies,13,Laptop,Social Media,1498.3312,Debit Card,Yes,0.5,Yes,Corporate,1,4966,Platinum,New York
TK-26811,Female,35-44,Technology,1,Desktop,Social Media,1205.3,Bank Transfer,No,0,No,Consumer,1,1441,Silver,Florida
TK-28635,Female,65+,Furniture,12,Desktop,Direct,1881.0672,Debit Card,Yes,0.5,Yes,Corporate,5,3464,Gold,New York
TK-31657,Female,45-54,Home Supplies,14,Mobile,Direct,837.1,PayPal,Yes,0.5,No,Consumer,2,446,Platinum,Ohio
TK-36184,Female,65+,Furniture,11,Desktop,Email,1402.0204,PayPal,Yes,0.2,Yes,Consumer,2,704,Bronze,Texas
TK-37643,Male,55-64,Furniture,2,Laptop,Social Media,823.5808,Debit Card,Yes,0.1,No,Corporate,7,3988,Silver,New York
TK-42303,Female,35-44,Home Supplies,6,Desktop,Search Engine,1232.6504,Debit Card,Yes,0.3,No,Home Office,6,2909,Silver,Florida
TK-48393,Female,65+,Furniture,18,Laptop,Social Media,1326.5197,PayPal,No,0,No,Corporate,8,3428,Gold,New York
TK-56771,Male,45-54,Home Supplies,8,Laptop,Email,982.9288,Bank Transfer,No,0,No,Consumer,1,893,Bronze,Ohio
TK-60217,Male,55-64,Furniture,9,Mobile,Direct,364.812,Credit Card,No,0,No,Home Office,3,1630,Bronze,Alabama
TK-60583,Male,65+,Home Supplies,5,Desktop,Direct,745.5088,Credit Card,Yes,0.1,No,Home Office,5,2033,Bronze,Alabama
TK-66991,Male,18-24,Furniture,15,Desktop,Social Media,2283.7749,Credit Card,Yes,0.1,Yes,Consumer,2,299,Silver,Ohio
TK-67895,Male,65+,Furniture,13,Laptop,Email,2134.5376,PayPal,Yes,0.2,Yes,Corporate,2,3160,Silver,Alabama
TK-70143,Male,55-64,Furniture,7,Laptop,Direct,789.7232,Debit Card,No,0,No,Home Office,7,1184,Bronze,California
TK-70143,Female,65+,Home Supplies,2,Mobile,Direct,253.756,Bank Transfer,No,0,No,Corporate,8,3070,Gold,Alabama
TK-73924,Female,55-64,Technology,11,Desktop,Direct,1091.1937,Bank Transfer,No,0,Yes,Consumer,10,1544,Platinum,Alabama
TK-75883,Female,25-34,Technology,8,Desktop,Direct,1296.1608,Debit Card,No,0,No,Consumer,3,1046,Bronze,New York
TK-76010,Male,25-34,Furniture,12,Laptop,Social Media,2050.9479,Credit Card,No,0,Yes,Home Office,2,1974,Bronze,Alabama
TK-76194,Female,35-44,Furniture,17,Laptop,Search Engine,2108.0068,Credit Card,Yes,0.2,Yes,Consumer,10,112,Bronze,Alabama
TK-79811,Male,18-24,Furniture,4,Desktop,Social Media,1226.167,Credit Card,Yes,0.5,Yes,Consumer,8,1579,Gold,Alabama
TK-81463,Male,45-54,Furniture,9,Laptop,Social Media,1326.6048,Debit Card,No,0,No,Corporate,10,4680,Platinum,Ohio
TK-82914,Male,45-54,Home Supplies,12,Desktop,Search Engine,1422.94,Debit Card,Yes,0.2,Yes,Corporate,3,3041,Platinum,Ohio
TK-93689,Female,35-44,Technology,2,Tablet,Search Engine,227.0092,Bank Transfer,Yes,0.1,No,Corporate,10,4281,Silver,California
TK-95746,Female,18-24,Technology,16,Tablet,Direct,810.2875,Credit Card,Yes,0.3,No,Corporate,7,3761,Platinum,Texas
TK-98225,Male,55-64,Furniture,2,Laptop,Email,994.0711,Credit Card,Yes,0.3,No,Corporate,9,4575,Gold,Ohio
TK-98890,Female,65+,Technology,2,Desktop,Email,1071.6974,Credit Card,No,0,No,Corporate,7,4323,Silver,Ohio
TL-07287,Female,35-44,Technology,8,Tablet,Search Engine,299.5353,Credit Card,Yes,0.7,No,Consumer,3,601,Silver,Ohio
TL-19317,Male,35-44,Home Supplies,2,Mobile,Direct,328.765,Credit Card,No,0,No,Consumer,4,619,Silver,California
TL-19407,Male,35-44,Furniture,4,Desktop,Email,582.0137,Debit Card,No,0,No,Home Office,5,1969,Silver,Texas
TL-23174,Female,18-24,Home Supplies,2,Laptop,Direct,791.668,PayPal,Yes,0.8,Yes,Consumer,8,604,Platinum,California
TL-32591,Male,35-44,Home Supplies,2,Desktop,Search Engine,1142.9455,Credit Card,Yes,0.8,Yes,Corporate,7,4316,Bronze,Florida
TL-52371,Female,65+,Home Supplies,8,Mobile,Social Media,153.7939,Debit Card,Yes,0.8,Yes,Corporate,1,4750,Platinum,New York
TL-55042,Male,18-24,Technology,9,Laptop,Email,1187.2701,Credit Card,Yes,0.3,No,Consumer,8,941,Bronze,New York
TL-59945,Female,25-34,Furniture,2,Tablet,Social Media,185.728,PayPal,No,0,No,Consumer,1,851,Platinum,Alabama
TL-60663,Female,18-24,Technology,19,Tablet,Email,402.1208,PayPal,Yes,0.7,Yes,Home Office,3,2466,Bronze,Florida
TL-78710,Female,35-44,Furniture,15,Laptop,Email,1414.848,Debit Card,No,0,No,Consumer,7,1361,Bronze,California
TL-80101,Male,35-44,Technology,13,Desktop,Social Media,1731.7755,Credit Card,Yes,0.8,Yes,Corporate,7,4062,Bronze,Texas
TL-80175,Male,65+,Technology,15,Mobile,Email,471.0339,PayPal,Yes,0.3,Yes,Consumer,8,1737,Silver,California
TL-83893,Female,65+,Home Supplies,4,Desktop,Social Media,1415.2396,Debit Card,Yes,0.1,No,Corporate,5,4123,Gold,Florida
TL-85713,Male,18-24,Technology,19,Tablet,Email,476.9872,Credit Card,Yes,0.5,Yes,Consumer,5,1708,Silver,Ohio
TL-85778,Male,65+,Technology,12,Mobile,Search Engine,686.5056,PayPal,Yes,0.3,Yes,Home Office,1,2516,Platinum,Texas
TL-86271,Female,65+,Home Supplies,16,Mobile,Email,313.871,Debit Card,Yes,0.7,Yes,Corporate,6,3676,Gold,Texas
TL-86458,Female,18-24,Home Supplies,9,Tablet,Search Engine,631.9868,PayPal,Yes,0.5,No,Consumer,7,623,Bronze,Texas
TL-88561,Male,55-64,Home Supplies,4,Tablet,Direct,239.4448,PayPal,Yes,0.8,Yes,Home Office,4,2027,Platinum,California
TL-92388,Male,35-44,Home Supplies,12,Tablet,Social Media,584.0649,Bank Transfer,Yes,0.2,Yes,Corporate,4,4054,Platinum,Ohio
TL-94835,Male,25-34,Home Supplies,8,Laptop,Search Engine,911.4208,Credit Card,Yes,0.5,No,Home Office,2,1906,Gold,Ohio
TM-00044,Male,55-64,Home Supplies,16,Desktop,Search Engine,2537.422,Credit Card,Yes,0.8,No,Consumer,1,402,Platinum,New York
TM-00604,Male,18-24,Home Supplies,7,Laptop,Search Engine,909.4024,PayPal,Yes,0.7,Yes,Corporate,1,3921,Platinum,California
TM-01199,Male,18-24,Technology,3,Desktop,Direct,1284.3624,Credit Card,No,0,No,Corporate,2,3740,Gold,Alabama
TM-03996,Female,18-24,Home Supplies,13,Desktop,Search Engine,1242.8266,Credit Card,Yes,0.2,Yes,Corporate,6,3074,Bronze,New York
TM-04568,Male,45-54,Home Supplies,14,Mobile,Social Media,306.7457,Debit Card,No,0,No,Consumer,4,297,Gold,Florida
TM-13269,Male,55-64,Home Supplies,19,Mobile,Email,781.0976,Debit Card,No,0,No,Corporate,2,3778,Gold,California
TM-16572,Female,45-54,Home Supplies,14,Laptop,Email,962.4706,Debit Card,No,0,No,Home Office,9,1654,Gold,Ohio
TM-20516,Male,55-64,Home Supplies,18,Tablet,Search Engine,472.4336,Credit Card,Yes,0.1,No,Home Office,8,2538,Silver,Texas
TM-21594,Female,18-24,Furniture,19,Laptop,Email,1385.793,Credit Card,Yes,0.5,Yes,Corporate,6,3117,Silver,Florida
TM-22636,Female,65+,Home Supplies,9,Laptop,Email,1450.7528,PayPal,No,0,No,Home Office,1,2050,Platinum,New York
TM-22770,Female,45-54,Technology,19,Desktop,Social Media,1673.3638,PayPal,Yes,0.2,Yes,Consumer,5,813,Gold,Alabama
TM-26369,Female,25-34,Home Supplies,9,Desktop,Email,889.878,PayPal,Yes,0.1,No,Consumer,1,576,Bronze,Ohio
TM-33211,Male,35-44,Technology,7,Tablet,Search Engine,484.391,Credit Card,Yes,0.3,Yes,Corporate,8,4122,Silver,Florida
TM-33407,Male,45-54,Home Supplies,9,Laptop,Direct,1493.4552,PayPal,Yes,0.5,No,Corporate,8,4393,Platinum,New York
TM-35516,Female,25-34,Technology,11,Tablet,Direct,573.0208,Credit Card,No,0,Yes,Corporate,3,3688,Platinum,Alabama
TM-38356,Male,65+,Home Supplies,6,Laptop,Email,1442.664,Bank Transfer,Yes,0.2,Yes,Corporate,7,3452,Bronze,Alabama
TM-39142,Male,25-34,Furniture,11,Laptop,Search Engine,1175.0376,Credit Card,Yes,0.2,Yes,Consumer,10,1663,Bronze,Alabama
TM-50893,Male,65+,Furniture,18,Desktop,Social Media,1022.8128,Bank Transfer,Yes,0.3,No,Consumer,5,346,Gold,Florida
TM-55966,Male,65+,Home Supplies,4,Desktop,Email,982.8484,Credit Card,No,0,No,Corporate,3,4032,Platinum,Alabama
TM-56028,Male,55-64,Furniture,6,Tablet,Social Media,533.1552,Bank Transfer,No,0,No,Corporate,7,4057,Bronze,Ohio
TM-65691,Male,25-34,Home Supplies,14,Desktop,Email,1083.4216,Credit Card,Yes,0.2,Yes,Home Office,8,2614,Bronze,New York
TM-70197,Male,18-24,Home Supplies,14,Laptop,Email,1396.3355,Debit Card,Yes,0.3,Yes,Corporate,10,3111,Gold,New York
TM-75047,Female,65+,Furniture,2,Laptop,Direct,1141.096,Credit Card,Yes,0.3,No,Home Office,1,1322,Platinum,Texas
TM-76894,Female,25-34,Furniture,1,Laptop,Direct,578.4216,Debit Card,No,0,No,Consumer,4,1281,Bronze,Florida
TM-80772,Female,65+,Home Supplies,18,Desktop,Social Media,1347.281,Bank Transfer,Yes,0.1,No,Corporate,6,3240,Gold,Ohio
TM-81305,Female,45-54,Technology,4,Tablet,Social Media,212.2702,Debit Card,Yes,0.2,Yes,Corporate,6,4087,Platinum,Florida
TM-86002,Female,55-64,Furniture,10,Laptop,Search Engine,682.344,Debit Card,Yes,0.3,No,Consumer,7,1918,Bronze,California
TM-88355,Female,35-44,Furniture,19,Tablet,Email,747.0892,Credit Card,Yes,0.2,Yes,Corporate,9,3501,Platinum,Ohio
TM-89928,Male,25-34,Home Supplies,4,Laptop,Direct,898.5872,PayPal,Yes,0.3,No,Consumer,2,1948,Bronze,Texas
TM-90007,Male,35-44,Home Supplies,19,Desktop,Email,979.4136,Credit Card,Yes,0.1,No,Home Office,9,1424,Platinum,Texas
TM-94516,Male,65+,Furniture,5,Desktop,Email,1159.5103,Debit Card,Yes,0.5,No,Corporate,8,3397,Silver,California
TM-97629,Male,45-54,Home Supplies,5,Mobile,Email,274.8804,Debit Card,Yes,0.5,Yes,Corporate,9,3195,Silver,California
TM-98278,Male,25-34,Home Supplies,6,Desktop,Social Media,1622.5668,Credit Card,Yes,0.3,No,Consumer,7,1574,Gold,Alabama
TN-02426,Male,25-34,Home Supplies,5,Mobile,Social Media,446.4,PayPal,Yes,0.5,No,Corporate,8,3827,Silver,Texas
TN-09833,Male,65+,Technology,9,Desktop,Email,967.431,Credit Card,Yes,0.7,No,Consumer,7,934,Gold,California
TN-12986,Female,25-34,Home Supplies,13,Desktop,Search Engine,1271.1076,Debit Card,Yes,0.7,Yes,Corporate,8,4928,Bronze,Alabama
TN-25971,Female,45-54,Furniture,16,Tablet,Search Engine,475.384,Bank Transfer,Yes,0.5,No,Home Office,6,1903,Gold,California
TN-26202,Male,55-64,Furniture,4,Laptop,Direct,939.164,Bank Transfer,Yes,0.7,No,Consumer,5,966,Platinum,Florida
TN-32671,Male,35-44,Technology,3,Tablet,Social Media,645.35,Bank Transfer,Yes,0.5,No,Corporate,6,3967,Bronze,California
TN-36012,Female,25-34,Furniture,17,Mobile,Email,933.9586,PayPal,No,0,No,Consumer,8,1189,Gold,California
TN-38832,Male,18-24,Furniture,9,Tablet,Email,835.083,Credit Card,No,0,No,Corporate,8,4159,Bronze,Alabama
TN-39564,Female,25-34,Furniture,10,Mobile,Direct,196.932,Credit Card,Yes,0.3,No,Corporate,8,3021,Platinum,Florida
TN-46039,Female,45-54,Technology,6,Laptop,Social Media,878.6088,PayPal,Yes,0.3,No,Home Office,9,2574,Silver,Alabama
TN-46384,Male,25-34,Technology,5,Desktop,Search Engine,823.147,PayPal,Yes,0.5,No,Consumer,5,1448,Platinum,New York
TN-48492,Male,25-34,Furniture,9,Tablet,Direct,317.368,Credit Card,No,0,No,Consumer,6,1266,Platinum,Ohio
TN-49282,Male,25-34,Home Supplies,2,Desktop,Search Engine,904.4023,Debit Card,No,0,No,Corporate,1,4887,Gold,Alabama
TN-51148,Female,18-24,Home Supplies,16,Laptop,Social Media,1510.0762,PayPal,Yes,0.2,Yes,Corporate,9,4575,Platinum,Florida
TN-53364,Female,55-64,Technology,7,Laptop,Search Engine,625.268,Debit Card,Yes,0.3,No,Home Office,6,2663,Silver,Florida
TN-60428,Male,35-44,Furniture,12,Mobile,Search Engine,363.1189,Credit Card,Yes,0.2,Yes,Corporate,7,3243,Silver,Florida
TN-65163,Male,35-44,Furniture,13,Desktop,Social Media,1619.8549,Debit Card,Yes,0.1,Yes,Corporate,5,3404,Gold,California
TN-67670,Male,18-24,Furniture,7,Desktop,Search Engine,1791.637,PayPal,Yes,0.7,Yes,Home Office,5,2690,Bronze,California
TN-67698,Male,55-64,Furniture,18,Laptop,Social Media,2115.387,Credit Card,Yes,0.7,Yes,Home Office,6,2247,Platinum,Texas
TN-74641,Female,55-64,Home Supplies,12,Desktop,Social Media,1116.486,PayPal,Yes,0.5,Yes,Corporate,3,3964,Platinum,New York
TN-79453,Female,55-64,Furniture,6,Tablet,Direct,414.0144,Credit Card,No,0,No,Home Office,1,2513,Bronze,California
TN-88745,Male,55-64,Furniture,19,Tablet,Search Engine,806.3358,Credit Card,Yes,0.2,Yes,Consumer,8,184,Gold,Ohio
TN-89183,Female,18-24,Furniture,6,Tablet,Social Media,526.944,Debit Card,Yes,0.2,Yes,Corporate,4,3274,Bronze,California
TN-98830,Female,65+,Technology,6,Desktop,Search Engine,1500.6944,Credit Card,No,0,No,Corporate,4,4128,Bronze,Florida
TO-01439,Male,35-44,Furniture,9,Desktop,Direct,765.1464,Credit Card,Yes,0.2,Yes,Corporate,10,4779,Platinum,California
TO-04111,Male,35-44,Furniture,19,Mobile,Direct,836.189,PayPal,No,0,No,Consumer,2,1130,Bronze,California
TO-15114,Female,55-64,Furniture,9,Laptop,Search Engine,1125.728,Credit Card,Yes,0.3,No,Consumer,9,102,Gold,New York
TO-19728,Male,25-34,Furniture,15,Laptop,Email,1581.7776,PayPal,Yes,0.2,Yes,Consumer,8,925,Silver,Texas
TO-20338,Female,25-34,Home Supplies,14,Tablet,Email,247.4605,Credit Card,No,0,No,Corporate,5,4734,Bronze,California
TO-24309,Male,65+,Technology,2,Mobile,Search Engine,432.593,Bank Transfer,Yes,0.8,Yes,Home Office,5,2919,Platinum,Florida
TO-30263,Male,18-24,Home Supplies,2,Desktop,Search Engine,1284.5947,Credit Card,Yes,0.2,Yes,Consumer,5,1417,Gold,Ohio
TO-31435,Male,45-54,Furniture,17,Tablet,Direct,517.3281,PayPal,Yes,0.8,Yes,Consumer,6,195,Gold,New York
TO-37776,Male,35-44,Technology,5,Tablet,Email,169.7992,Debit Card,Yes,0.8,Yes,Corporate,4,3665,Gold,Ohio
TO-39300,Male,65+,Technology,8,Mobile,Email,628.6784,PayPal,No,0,No,Home Office,5,1417,Platinum,Florida
TO-39641,Male,65+,Furniture,17,Desktop,Social Media,1521.148,PayPal,No,0,No,Corporate,5,3100,Silver,Alabama
TO-40942,Female,18-24,Furniture,5,Laptop,Email,497.3992,Credit Card,No,0,No,Consumer,8,1957,Gold,Florida
TO-45741,Female,35-44,Home Supplies,2,Desktop,Direct,1722.392,Bank Transfer,No,0,No,Corporate,9,4752,Silver,Texas
TO-46816,Female,25-34,Furniture,13,Desktop,Search Engine,1349.647,Credit Card,Yes,0.1,Yes,Corporate,6,4201,Gold,New York
TO-59467,Female,25-34,Home Supplies,10,Laptop,Direct,1820.1899,Credit Card,No,0,No,Corporate,6,3479,Gold,Texas
TO-60024,Male,55-64,Furniture,18,Desktop,Email,1369.3152,PayPal,No,0,No,Corporate,10,3250,Bronze,California
TO-62056,Female,18-24,Furniture,6,Desktop,Email,1150.7994,Credit Card,Yes,0.5,No,Corporate,6,4049,Gold,California
TO-64553,Female,25-34,Home Supplies,4,Laptop,Social Media,1420.667,Credit Card,No,0,No,Consumer,7,1342,Gold,Alabama
TO-83005,Female,55-64,Technology,13,Laptop,Direct,1086.6475,PayPal,Yes,0.2,Yes,Consumer,7,1371,Bronze,Texas
TO-84354,Female,55-64,Home Supplies,6,Laptop,Direct,1544.3244,PayPal,Yes,0.8,Yes,Corporate,1,4483,Gold,Texas
TO-86929,Female,45-54,Home Supplies,3,Laptop,Social Media,1408.8248,Bank Transfer,Yes,0.7,No,Corporate,2,4617,Silver,New York
TO-89979,Male,45-54,Technology,2,Laptop,Social Media,2015.0272,Bank Transfer,No,0,No,Corporate,1,3009,Platinum,Florida
TO-91100,Male,35-44,Home Supplies,17,Laptop,Email,1827.73,Credit Card,Yes,0.1,Yes,Home Office,8,2123,Silver,California
TO-94527,Female,45-54,Home Supplies,8,Desktop,Social Media,1509.202,Debit Card,Yes,0.5,No,Consumer,4,345,Gold,New York
TO-97676,Male,65+,Furniture,11,Laptop,Social Media,1450.0048,Credit Card,Yes,0.1,Yes,Home Office,4,2621,Silver,Texas
TP-00126,Female,45-54,Furniture,5,Desktop,Search Engine,771.01,PayPal,Yes,0.1,No,Corporate,5,4341,Bronze,Florida
TP-02894,Male,18-24,Home Supplies,3,Laptop,Email,1130.8,Credit Card,No,0,No,Corporate,8,3028,Gold,Ohio
TP-05610,Male,45-54,Furniture,5,Laptop,Direct,1069.9472,Debit Card,Yes,0.8,Yes,Home Office,9,1156,Platinum,Florida
TP-08078,Male,45-54,Technology,7,Desktop,Social Media,1369.327,Debit Card,Yes,0.3,No,Home Office,9,2278,Bronze,Florida
TP-10266,Male,45-54,Technology,18,Laptop,Email,1131.982,PayPal,Yes,0.5,Yes,Home Office,5,2939,Silver,New York
TP-10599,Male,35-44,Furniture,7,Laptop,Email,1710.2479,Credit Card,No,0,No,Corporate,4,4895,Gold,Ohio
TP-11018,Male,18-24,Furniture,1,Laptop,Direct,699.3991,Debit Card,Yes,0.5,No,Corporate,1,4090,Bronze,California
TP-11314,Male,65+,Furniture,12,Mobile,Social Media,466.2063,Bank Transfer,Yes,0.5,Yes,Home Office,3,2183,Platinum,Ohio
TP-13453,Male,18-24,Home Supplies,5,Desktop,Email,951.2272,Credit Card,No,0,No,Home Office,1,2909,Gold,Alabama
TP-23499,Male,45-54,Technology,12,Desktop,Email,1204.6896,Bank Transfer,Yes,0.2,Yes,Consumer,7,731,Platinum,Alabama
TP-29580,Male,18-24,Furniture,15,Laptop,Social Media,1867.839,Credit Card,Yes,0.7,Yes,Corporate,7,4084,Gold,Texas
TP-36749,Female,18-24,Furniture,7,Laptop,Social Media,653.5624,Credit Card,Yes,0.5,No,Corporate,5,4754,Gold,California
TP-45065,Male,18-24,Home Supplies,3,Desktop,Direct,1332.9744,Debit Card,No,0,No,Corporate,5,4919,Platinum,Texas
TP-46332,Female,18-24,Furniture,13,Laptop,Email,1053.0293,Credit Card,Yes,0.2,Yes,Corporate,8,4367,Silver,New York
TP-55436,Female,65+,Technology,18,Tablet,Email,1231.0116,Bank Transfer,Yes,0.7,Yes,Consumer,1,970,Bronze,Ohio
TP-55911,Male,45-54,Home Supplies,9,Laptop,Direct,602.9424,PayPal,No,0,No,Consumer,2,343,Platinum,Texas
TP-60117,Male,65+,Home Supplies,1,Tablet,Search Engine,170.4628,PayPal,No,0,No,Corporate,7,4751,Bronze,Florida
TP-60987,Female,65+,Technology,4,Laptop,Social Media,1129.1016,PayPal,Yes,0.5,No,Corporate,3,4445,Bronze,California
TP-67015,Female,18-24,Home Supplies,15,Desktop,Search Engine,1639.446,Credit Card,Yes,0.1,Yes,Corporate,6,4423,Platinum,Ohio
TP-76621,Female,65+,Furniture,8,Desktop,Search Engine,2355.7336,Credit Card,Yes,0.5,No,Corporate,1,4929,Platinum,California
TP-79287,Female,55-64,Furniture,2,Desktop,Email,1051.361,Debit Card,Yes,0.5,No,Home Office,6,2176,Silver,New York
TP-86983,Male,55-64,Home Supplies,1,Laptop,Search Engine,733.0384,Debit Card,Yes,0.1,No,Corporate,3,4236,Gold,Alabama
TP-87128,Female,25-34,Technology,13,Desktop,Direct,1849.7104,Credit Card,Yes,0.2,Yes,Consumer,10,515,Gold,Ohio
TP-87346,Male,55-64,Furniture,3,Laptop,Direct,798.8352,Debit Card,Yes,0.7,No,Corporate,3,4345,Bronze,Ohio
TP-89617,Female,25-34,Home Supplies,9,Desktop,Direct,1570.708,PayPal,No,0,No,Consumer,3,356,Bronze,Ohio
TP-96109,Male,35-44,Home Supplies,1,Desktop,Social Media,1647.19,Credit Card,Yes,0.7,No,Consumer,8,1387,Silver,New York
TP-96454,Male,55-64,Home Supplies,16,Mobile,Direct,691.952,Credit Card,Yes,0.7,Yes,Consumer,3,1700,Gold,Texas
TP-97981,Female,45-54,Home Supplies,5,Mobile,Social Media,420.865,PayPal,No,0,No,Corporate,9,3786,Platinum,Texas
TP-99033,Male,18-24,Technology,1,Desktop,Social Media,872.137,Credit Card,No,0,No,Home Office,5,2238,Bronze,Florida
TQ-02843,Male,18-24,Furniture,19,Desktop,Email,1387.3888,Credit Card,No,0,No,Consumer,6,1904,Silver,Ohio
TQ-12444,Male,35-44,Home Supplies,5,Desktop,Search Engine,504.8192,PayPal,No,0,No,Consumer,6,1022,Platinum,Alabama
TQ-16157,Female,25-34,Home Supplies,4,Tablet,Direct,96.6316,PayPal,Yes,0.7,No,Home Office,7,1476,Platinum,Ohio
TQ-31836,Female,25-34,Technology,15,Mobile,Direct,316.6916,Credit Card,Yes,0.1,Yes,Corporate,1,4953,Bronze,Texas
TQ-32683,Male,65+,Furniture,18,Tablet,Email,405.792,Debit Card,Yes,0.8,Yes,Consumer,5,1848,Gold,California
TQ-41264,Female,18-24,Home Supplies,9,Desktop,Email,1212.784,Credit Card,No,0,No,Consumer,7,1052,Bronze,Florida
TQ-43202,Female,65+,Furniture,9,Laptop,Direct,1554.6216,PayPal,No,0,No,Home Office,9,1921,Platinum,New York
TQ-46625,Male,45-54,Technology,3,Laptop,Direct,1215.9567,Debit Card,No,0,No,Consumer,3,1678,Gold,California
TQ-51131,Female,45-54,Technology,14,Laptop,Search Engine,858.1102,PayPal,Yes,0.8,Yes,Corporate,8,4133,Platinum,Alabama
TQ-51766,Male,18-24,Furniture,10,Laptop,Search Engine,1115.0656,Debit Card,Yes,0.1,No,Corporate,4,3821,Bronze,Texas
TQ-53401,Female,25-34,Home Supplies,6,Tablet,Search Engine,260.7492,PayPal,No,0,No,Consumer,9,817,Bronze,Florida
TQ-55263,Male,35-44,Home Supplies,14,Desktop,Social Media,956.1832,Debit Card,Yes,0.5,Yes,Corporate,7,4162,Gold,Florida
TQ-56488,Male,55-64,Technology,11,Desktop,Search Engine,1651.7227,Bank Transfer,No,0,No,Consumer,9,1483,Gold,California
TQ-57471,Male,45-54,Furniture,12,Mobile,Search Engine,672.1458,Debit Card,Yes,0.5,Yes,Corporate,1,3425,Platinum,Alabama
TQ-60306,Female,25-34,Technology,9,Desktop,Search Engine,894.6072,Credit Card,No,0,No,Home Office,7,2663,Silver,New York
TQ-63588,Male,35-44,Home Supplies,16,Mobile,Social Media,680.7904,Debit Card,No,0,No,Home Office,4,1379,Gold,California
TQ-64862,Male,55-64,Home Supplies,10,Desktop,Social Media,1447.8816,Credit Card,Yes,0.1,No,Home Office,5,2891,Platinum,California
TQ-67720,Female,18-24,Home Supplies,8,Laptop,Direct,867.4624,Credit Card,Yes,0.5,No,Home Office,4,2309,Gold,Alabama
TQ-70252,Female,18-24,Furniture,15,Desktop,Email,1253.016,PayPal,Yes,0.2,Yes,Corporate,8,3262,Bronze,Florida
TQ-70950,Female,35-44,Technology,17,Laptop,Social Media,1850.638,Credit Card,Yes,0.2,Yes,Corporate,5,3300,Silver,California
TQ-73750,Male,65+,Technology,19,Mobile,Direct,771.1984,Debit Card,No,0,No,Home Office,5,1424,Silver,Ohio
TQ-78006,Male,55-64,Furniture,3,Tablet,Direct,919.3224,Credit Card,Yes,0.3,No,Consumer,6,1399,Platinum,Florida
TQ-80185,Female,25-34,Furniture,13,Mobile,Email,1032.07,Credit Card,Yes,0.2,Yes,Consumer,2,627,Platinum,New York
TQ-81726,Male,18-24,Home Supplies,3,Mobile,Email,140.88,PayPal,No,0,No,Consumer,9,1271,Platinum,California
TQ-89979,Female,35-44,Home Supplies,13,Desktop,Email,1380.625,Bank Transfer,Yes,0.2,Yes,Corporate,1,3908,Bronze,California
TQ-90137,Female,35-44,Furniture,2,Laptop,Social Media,2128.4483,Debit Card,Yes,0.3,No,Consumer,9,1607,Bronze,Ohio
TQ-91051,Female,35-44,Technology,3,Laptop,Direct,1353.4497,Debit Card,No,0,No,Consumer,9,1721,Bronze,California
TQ-98353,Male,35-44,Home Supplies,5,Laptop,Social Media,1005.5887,PayPal,Yes,0.2,Yes,Consumer,9,217,Bronze,Florida
